,text,label
201,negative,0
202,negative,0
203,negative,0
204,negative,0
205,negative,0
206,negative,0
207,negative,0
208,negative,0
209,negative,0
210,negative,0
211,negative,0
212,negative,0
213,negative,0
214,negative,0
215,negative,0
216,negative,0
217,negative,0
218,negative,0
219,negative,0
220,negative,0
221,negative,0
222,negative,0
223,negative,0
224,negative,0
225,negative,0
226,negative,0
227,negative,0
228,negative,0
229,negative,0
230,negative,0
231,negative,0
232,negative,0
233,negative,0
234,negative,0
235,negative,0
236,negative,0
237,negative,0
238,negative,0
239,negative,0
240,negative,0
241,negative,0
242,negative,0
243,negative,0
244,negative,0
245,negative,0
246,negative,0
247,negative,0
248,negative,0
249,negative,0
250,negative,0
251,negative,0
252,negative,0
253,negative,0
254,negative,0
255,negative,0
256,negative,0
257,negative,0
258,negative,0
259,negative,0
260,negative,0
261,negative,0
262,negative,0
263,negative,0
264,negative,0
265,negative,0
266,negative,0
267,negative,0
268,negative,0
269,negative,0
270,negative,0
271,negative,0
272,negative,0
273,negative,0
274,negative,0
275,negative,0
276,negative,0
277,negative,0
278,negative,0
279,negative,0
280,negative,0
281,negative,0
282,negative,0
283,negative,0
284,negative,0
285,negative,0
286,negative,0
287,negative,0
288,negative,0
289,negative,0
290,negative,0
291,negative,0
292,negative,0
293,negative,0
294,negative,0
295,negative,0
296,negative,0
297,negative,0
298,negative,0
299,negative,0
300,negative,0
301,negative,0
302,negative,0
303,negative,0
304,negative,0
305,negative,0
306,negative,0
307,negative,0
308,negative,0
309,negative,0
310,negative,0
311,negative,0
312,negative,0
313,negative,0
314,negative,0
315,negative,0
316,negative,0
317,negative,0
318,negative,0
319,negative,0
320,negative,0
321,negative,0
322,negative,0
323,negative,0
324,negative,0
325,negative,0
326,negative,0
327,negative,0
328,negative,0
329,negative,0
330,negative,0
331,negative,0
332,negative,0
333,negative,0
334,negative,0
335,negative,0
336,negative,0
337,negative,0
338,negative,0
339,negative,0
340,negative,0
341,negative,0
342,negative,0
343,negative,0
344,negative,0
345,negative,0
346,negative,0
347,negative,0
348,negative,0
349,negative,0
350,negative,0
351,negative,0
352,negative,0
353,negative,0
354,negative,0
355,negative,0
356,negative,0
357,negative,0
358,negative,0
359,negative,0
360,negative,0
361,negative,0
362,negative,0
363,negative,0
364,negative,0
365,negative,0
366,negative,0
367,negative,0
368,negative,0
369,negative,0
370,negative,0
371,negative,0
372,negative,0
373,negative,0
374,negative,0
375,negative,0
376,negative,0
377,negative,0
378,negative,0
379,negative,0
380,negative,0
381,negative,0
382,negative,0
383,negative,0
384,negative,0
385,negative,0
386,negative,0
387,negative,0
388,negative,0
389,negative,0
390,negative,0
391,negative,0
392,negative,0
393,negative,0
394,negative,0
395,negative,0
396,negative,0
397,negative,0
398,negative,0
399,negative,0
400,negative,0
401,negative,0
402,negative,0
403,negative,0
404,negative,0
405,negative,0
406,negative,0
407,negative,0
408,negative,0
409,negative,0
410,negative,0
411,negative,0
412,negative,0
413,negative,0
414,negative,0
415,negative,0
416,negative,0
417,negative,0
418,negative,0
419,negative,0
420,negative,0
421,negative,0
422,negative,0
423,negative,0
424,negative,0
425,negative,0
426,negative,0
427,negative,0
428,negative,0
429,negative,0
430,negative,0
431,negative,0
432,negative,0
433,negative,0
434,negative,0
435,negative,0
436,negative,0
437,negative,0
438,negative,0
439,negative,0
440,negative,0
441,negative,0
442,negative,0
443,negative,0
444,negative,0
445,negative,0
446,negative,0
447,negative,0
448,negative,0
449,negative,0
450,negative,0
451,negative,0
452,negative,0
453,negative,0
454,negative,0
455,negative,0
456,negative,0
457,negative,0
458,negative,0
459,negative,0
460,negative,0
461,negative,0
462,negative,0
463,negative,0
464,negative,0
465,negative,0
466,negative,0
467,negative,0
468,negative,0
469,negative,0
470,negative,0
471,negative,0
472,negative,0
473,negative,0
474,negative,0
475,negative,0
476,negative,0
477,negative,0
478,negative,0
479,negative,0
480,negative,0
481,negative,0
482,negative,0
483,negative,0
484,negative,0
485,negative,0
486,negative,0
487,negative,0
488,negative,0
489,negative,0
490,negative,0
491,negative,0
492,negative,0
493,negative,0
494,negative,0
495,negative,0
496,negative,0
497,negative,0
498,negative,0
499,negative,0
500,negative,0
501,negative,0
502,negative,0
503,negative,0
504,negative,0
505,negative,0
506,negative,0
507,negative,0
508,negative,0
509,negative,0
510,negative,0
511,negative,0
512,negative,0
513,negative,0
514,negative,0
515,negative,0
516,negative,0
517,negative,0
518,negative,0
519,negative,0
520,negative,0
521,negative,0
522,negative,0
523,negative,0
524,negative,0
525,negative,0
526,negative,0
527,negative,0
528,negative,0
529,negative,0
530,negative,0
531,negative,0
532,negative,0
533,negative,0
534,negative,0
535,negative,0
536,negative,0
537,negative,0
538,negative,0
539,negative,0
540,negative,0
541,negative,0
542,negative,0
543,negative,0
544,negative,0
545,negative,0
546,negative,0
547,negative,0
548,negative,0
549,negative,0
550,negative,0
551,negative,0
552,negative,0
553,negative,0
554,negative,0
555,negative,0
556,negative,0
557,negative,0
558,negative,0
559,negative,0
560,negative,0
561,negative,0
562,negative,0
563,negative,0
564,negative,0
565,negative,0
566,negative,0
567,negative,0
568,negative,0
569,negative,0
570,negative,0
571,negative,0
572,negative,0
573,negative,0
574,negative,0
575,negative,0
576,negative,0
577,negative,0
578,negative,0
579,negative,0
580,negative,0
581,negative,0
582,negative,0
583,negative,0
584,negative,0
585,negative,0
586,negative,0
587,negative,0
588,negative,0
589,negative,0
590,negative,0
591,negative,0
592,negative,0
593,negative,0
594,negative,0
595,negative,0
596,negative,0
597,negative,0
598,negative,0
599,negative,0
600,negative,0
601,negative,0
602,negative,0
603,negative,0
604,negative,0
605,negative,0
606,negative,0
607,negative,0
608,negative,0
609,negative,0
610,negative,0
611,negative,0
612,negative,0
613,negative,0
614,negative,0
615,negative,0
616,negative,0
617,negative,0
618,negative,0
619,negative,0
620,negative,0
621,negative,0
622,negative,0
623,negative,0
624,negative,0
625,negative,0
626,negative,0
627,negative,0
628,negative,0
629,negative,0
630,negative,0
631,negative,0
632,negative,0
633,negative,0
634,negative,0
635,negative,0
636,negative,0
637,negative,0
638,negative,0
639,negative,0
640,negative,0
641,negative,0
642,negative,0
643,negative,0
644,negative,0
645,negative,0
646,negative,0
647,negative,0
648,negative,0
649,negative,0
650,negative,0
651,negative,0
652,negative,0
653,negative,0
654,negative,0
655,negative,0
656,negative,0
657,negative,0
658,negative,0
659,negative,0
660,negative,0
661,negative,0
662,negative,0
663,negative,0
664,negative,0
665,negative,0
666,negative,0
667,negative,0
668,negative,0
669,negative,0
670,negative,0
671,negative,0
672,negative,0
673,negative,0
674,negative,0
675,negative,0
676,negative,0
677,negative,0
678,negative,0
679,negative,0
680,negative,0
681,negative,0
682,negative,0
683,negative,0
684,negative,0
685,negative,0
686,negative,0
687,negative,0
688,negative,0
689,negative,0
690,negative,0
691,negative,0
692,negative,0
693,negative,0
694,negative,0
695,negative,0
696,negative,0
697,negative,0
698,negative,0
699,negative,0
700,negative,0
701,negative,0
702,negative,0
703,negative,0
704,negative,0
705,negative,0
706,negative,0
707,negative,0
708,negative,0
709,negative,0
710,negative,0
711,negative,0
712,negative,0
713,negative,0
714,negative,0
715,negative,0
716,negative,0
717,negative,0
718,negative,0
719,negative,0
720,negative,0
721,negative,0
722,negative,0
723,negative,0
724,negative,0
725,negative,0
726,negative,0
727,negative,0
728,negative,0
729,negative,0
730,negative,0
731,negative,0
732,negative,0
733,negative,0
734,negative,0
735,negative,0
736,negative,0
737,negative,0
738,negative,0
739,negative,0
740,negative,0
741,negative,0
742,negative,0
743,negative,0
744,negative,0
745,negative,0
746,negative,0
747,negative,0
748,negative,0
749,negative,0
750,negative,0
751,negative,0
752,negative,0
753,negative,0
754,negative,0
755,negative,0
756,negative,0
757,negative,0
758,negative,0
759,negative,0
760,negative,0
761,negative,0
762,negative,0
763,negative,0
764,negative,0
765,negative,0
766,negative,0
767,negative,0
768,negative,0
769,negative,0
770,negative,0
771,negative,0
772,negative,0
773,negative,0
774,negative,0
775,negative,0
776,negative,0
777,negative,0
778,negative,0
779,negative,0
780,negative,0
781,negative,0
782,negative,0
783,negative,0
784,negative,0
785,negative,0
786,negative,0
787,negative,0
788,negative,0
789,negative,0
790,negative,0
791,negative,0
792,negative,0
793,negative,0
794,negative,0
795,negative,0
796,negative,0
797,negative,0
798,negative,0
799,negative,0
800,negative,0
801,negative,0
802,negative,0
803,negative,0
804,negative,0
805,negative,0
806,negative,0
807,negative,0
808,negative,0
809,negative,0
810,negative,0
811,negative,0
812,negative,0
813,negative,0
814,negative,0
815,negative,0
816,negative,0
817,negative,0
818,negative,0
819,negative,0
820,negative,0
821,negative,0
822,negative,0
823,negative,0
824,negative,0
825,negative,0
826,negative,0
827,negative,0
828,negative,0
829,negative,0
830,negative,0
831,negative,0
832,negative,0
833,negative,0
834,negative,0
835,negative,0
836,negative,0
837,negative,0
838,negative,0
839,negative,0
840,negative,0
841,negative,0
842,negative,0
843,negative,0
844,negative,0
845,negative,0
846,negative,0
847,negative,0
848,negative,0
849,negative,0
850,negative,0
851,negative,0
852,negative,0
853,negative,0
854,negative,0
855,negative,0
856,negative,0
857,negative,0
858,negative,0
859,negative,0
860,negative,0
861,negative,0
862,negative,0
863,negative,0
864,negative,0
865,negative,0
866,negative,0
867,negative,0
868,negative,0
869,negative,0
870,negative,0
871,negative,0
872,negative,0
873,negative,0
874,negative,0
875,negative,0
876,negative,0
877,negative,0
878,negative,0
879,negative,0
880,negative,0
881,negative,0
882,negative,0
883,negative,0
884,negative,0
885,negative,0
886,negative,0
887,negative,0
888,negative,0
889,negative,0
890,negative,0
891,negative,0
892,negative,0
893,negative,0
894,negative,0
895,negative,0
896,negative,0
897,negative,0
898,negative,0
899,negative,0
900,negative,0
901,negative,0
902,negative,0
903,negative,0
904,negative,0
905,negative,0
906,negative,0
907,negative,0
908,negative,0
909,negative,0
910,negative,0
911,negative,0
912,negative,0
913,negative,0
914,negative,0
915,negative,0
916,negative,0
917,negative,0
918,negative,0
919,negative,0
920,negative,0
921,negative,0
922,negative,0
923,negative,0
924,negative,0
925,negative,0
926,negative,0
927,negative,0
928,negative,0
929,negative,0
930,negative,0
931,negative,0
932,negative,0
933,negative,0
934,negative,0
935,negative,0
936,negative,0
937,negative,0
938,negative,0
939,negative,0
940,negative,0
941,negative,0
942,negative,0
943,negative,0
944,negative,0
945,negative,0
946,negative,0
947,negative,0
948,negative,0
949,negative,0
950,negative,0
951,negative,0
952,negative,0
953,negative,0
954,negative,0
955,negative,0
956,negative,0
957,negative,0
958,negative,0
959,negative,0
960,negative,0
961,negative,0
962,negative,0
963,negative,0
964,negative,0
965,negative,0
966,negative,0
967,negative,0
968,negative,0
969,negative,0
970,negative,0
971,negative,0
972,negative,0
973,negative,0
974,negative,0
975,negative,0
976,negative,0
977,negative,0
978,negative,0
979,negative,0
980,negative,0
981,negative,0
982,negative,0
983,negative,0
984,negative,0
985,negative,0
986,negative,0
987,negative,0
988,negative,0
989,negative,0
990,negative,0
991,negative,0
992,negative,0
993,negative,0
994,negative,0
995,negative,0
996,negative,0
997,negative,0
998,negative,0
999,negative,0
1000,negative,0
1001,negative,0
1002,negative,0
1003,negative,0
1004,negative,0
1005,negative,0
1006,negative,0
1007,negative,0
1008,negative,0
1009,negative,0
1010,negative,0
1011,negative,0
1012,negative,0
1013,negative,0
1014,negative,0
1015,negative,0
1016,negative,0
1017,negative,0
1018,negative,0
1019,negative,0
1020,negative,0
1021,negative,0
1022,negative,0
1023,negative,0
1024,negative,0
1025,negative,0
1026,negative,0
1027,negative,0
1028,negative,0
1029,negative,0
1030,negative,0
1031,negative,0
1032,negative,0
1033,negative,0
1034,negative,0
1035,negative,0
1036,negative,0
1037,negative,0
1038,negative,0
1039,negative,0
1040,negative,0
1041,negative,0
1042,negative,0
1043,negative,0
1044,negative,0
1045,negative,0
1046,negative,0
1047,negative,0
1048,negative,0
1049,negative,0
1050,negative,0
1051,negative,0
1052,negative,0
1053,negative,0
1054,negative,0
1055,negative,0
1056,negative,0
1057,negative,0
1058,negative,0
1059,negative,0
1060,negative,0
1061,negative,0
1062,negative,0
1063,negative,0
1064,negative,0
1065,negative,0
1066,negative,0
1067,negative,0
1068,negative,0
1069,negative,0
1070,negative,0
1071,negative,0
1072,negative,0
1073,negative,0
1074,negative,0
1075,negative,0
1076,negative,0
1077,negative,0
1078,negative,0
1079,negative,0
1080,negative,0
1081,negative,0
1082,negative,0
1083,negative,0
1084,negative,0
1085,negative,0
1086,negative,0
1087,negative,0
1088,negative,0
1089,negative,0
1090,negative,0
1091,negative,0
1092,negative,0
1093,negative,0
1094,negative,0
1095,negative,0
1096,negative,0
1097,negative,0
1098,negative,0
1099,negative,0
1100,negative,0
1101,negative,0
1102,negative,0
1103,negative,0
1104,negative,0
1105,negative,0
1106,negative,0
1107,negative,0
1108,negative,0
1109,negative,0
1110,negative,0
1111,negative,0
1112,negative,0
1113,negative,0
1114,negative,0
1115,negative,0
1116,negative,0
1117,negative,0
1118,negative,0
1119,negative,0
1120,negative,0
1121,negative,0
1122,negative,0
1123,negative,0
1124,negative,0
1125,negative,0
1126,negative,0
1127,negative,0
1128,negative,0
1129,negative,0
1130,negative,0
1131,negative,0
1132,negative,0
1133,negative,0
1134,negative,0
1135,negative,0
1136,negative,0
1137,negative,0
1138,negative,0
1139,negative,0
1140,negative,0
1141,negative,0
1142,negative,0
1143,negative,0
1144,negative,0
1145,negative,0
1146,negative,0
1147,negative,0
1148,negative,0
1149,negative,0
1150,negative,0
1151,negative,0
1152,negative,0
1153,negative,0
1154,negative,0
1155,negative,0
1156,negative,0
1157,negative,0
1158,negative,0
1159,negative,0
1160,negative,0
1161,negative,0
1162,negative,0
1163,negative,0
1164,negative,0
1165,negative,0
1166,negative,0
1167,negative,0
1168,negative,0
1169,negative,0
1170,negative,0
1171,negative,0
1172,negative,0
1173,negative,0
1174,negative,0
1175,negative,0
1176,negative,0
1177,negative,0
1178,negative,0
1179,negative,0
1180,negative,0
1181,negative,0
1182,negative,0
1183,negative,0
1184,negative,0
1185,negative,0
1186,negative,0
1187,negative,0
1188,negative,0
1189,negative,0
1190,negative,0
1191,negative,0
1192,negative,0
1193,negative,0
1194,negative,0
1195,negative,0
1196,negative,0
1197,negative,0
1198,negative,0
1199,negative,0
1200,negative,0
1201,negative,0
1202,negative,0
1203,negative,0
1204,negative,0
1205,negative,0
1206,negative,0
1207,negative,0
1208,negative,0
1209,negative,0
1210,negative,0
1211,negative,0
1212,negative,0
1213,negative,0
1214,negative,0
1215,negative,0
1216,negative,0
1217,negative,0
1218,negative,0
1219,negative,0
1220,negative,0
1221,negative,0
1222,negative,0
1223,negative,0
1224,negative,0
1225,negative,0
1226,negative,0
1227,negative,0
1228,negative,0
1229,negative,0
1230,negative,0
1231,negative,0
1232,negative,0
1233,negative,0
1234,negative,0
1235,negative,0
1236,negative,0
1237,negative,0
1238,negative,0
1239,negative,0
1240,negative,0
1241,negative,0
1242,negative,0
1243,negative,0
1244,negative,0
1245,negative,0
1246,negative,0
1247,negative,0
1248,negative,0
1249,negative,0
1250,negative,0
1251,negative,0
1252,negative,0
1253,negative,0
1254,negative,0
1255,negative,0
1256,negative,0
1257,negative,0
1258,negative,0
1259,negative,0
1260,negative,0
1261,negative,0
1262,negative,0
1263,negative,0
1264,negative,0
1265,negative,0
1266,negative,0
1267,negative,0
1268,negative,0
1269,negative,0
1270,negative,0
1271,negative,0
1272,negative,0
1273,negative,0
1274,negative,0
1275,negative,0
1276,negative,0
1277,negative,0
1278,negative,0
1279,negative,0
1280,negative,0
1281,negative,0
1282,negative,0
1283,negative,0
1284,negative,0
1285,negative,0
1286,negative,0
1287,negative,0
1288,negative,0
1289,negative,0
1290,negative,0
1291,negative,0
1292,negative,0
1293,negative,0
1294,negative,0
1295,negative,0
1296,negative,0
1297,negative,0
1298,negative,0
1299,negative,0
1300,negative,0
1301,negative,0
1302,negative,0
1303,negative,0
1304,negative,0
1305,negative,0
1306,negative,0
1307,negative,0
1308,negative,0
1309,negative,0
1310,negative,0
1311,negative,0
1312,negative,0
1313,negative,0
1314,negative,0
1315,negative,0
1316,negative,0
1317,negative,0
1318,negative,0
1319,negative,0
1320,negative,0
1321,negative,0
1322,negative,0
1323,negative,0
1324,negative,0
1325,negative,0
1326,negative,0
1327,negative,0
1328,negative,0
1329,negative,0
1330,negative,0
1331,negative,0
1332,negative,0
1333,negative,0
1334,negative,0
1335,negative,0
1336,negative,0
1337,negative,0
1338,negative,0
1339,negative,0
1340,negative,0
1341,negative,0
1342,negative,0
1343,negative,0
1344,negative,0
1345,negative,0
1346,negative,0
1347,negative,0
1348,negative,0
1349,negative,0
1350,negative,0
1351,negative,0
1352,negative,0
1353,negative,0
1354,negative,0
1355,negative,0
1356,negative,0
1357,negative,0
1358,negative,0
1359,negative,0
1360,negative,0
1361,negative,0
1362,negative,0
1363,negative,0
1364,negative,0
1365,negative,0
1366,negative,0
1367,negative,0
1368,negative,0
1369,negative,0
1370,negative,0
1371,negative,0
1372,negative,0
1373,negative,0
1374,negative,0
1375,negative,0
1376,negative,0
1377,negative,0
1378,negative,0
1379,negative,0
1380,negative,0
1381,negative,0
1382,negative,0
1383,negative,0
1384,negative,0
1385,negative,0
1386,negative,0
1387,negative,0
1388,negative,0
1389,negative,0
1390,negative,0
1391,negative,0
1392,negative,0
1393,negative,0
1394,negative,0
1395,negative,0
1396,negative,0
1397,negative,0
1398,negative,0
1399,negative,0
1400,negative,0
1401,negative,0
1402,negative,0
1403,negative,0
1404,negative,0
1405,negative,0
1406,negative,0
1407,negative,0
1408,negative,0
1409,negative,0
1410,negative,0
1411,negative,0
1412,negative,0
1413,negative,0
1414,negative,0
1415,negative,0
1416,negative,0
1417,negative,0
1418,negative,0
1419,negative,0
1420,negative,0
1421,negative,0
1422,negative,0
1423,negative,0
1424,negative,0
1425,negative,0
1426,negative,0
1427,negative,0
1428,negative,0
1429,negative,0
1430,negative,0
1431,negative,0
1432,negative,0
1433,negative,0
1434,negative,0
1435,negative,0
1436,negative,0
1437,negative,0
1438,negative,0
1439,negative,0
1440,negative,0
1441,negative,0
1442,negative,0
1443,negative,0
1444,negative,0
1445,negative,0
1446,negative,0
1447,negative,0
1448,negative,0
1449,negative,0
1450,negative,0
1451,negative,0
1452,negative,0
1453,negative,0
1454,negative,0
1455,negative,0
1456,negative,0
1457,negative,0
1458,negative,0
1459,negative,0
1460,negative,0
1461,negative,0
1462,negative,0
1463,negative,0
1464,negative,0
1465,negative,0
1466,negative,0
1467,negative,0
1468,negative,0
1469,negative,0
1470,negative,0
1471,negative,0
1472,negative,0
1473,negative,0
1474,negative,0
1475,negative,0
1476,negative,0
1477,negative,0
1478,negative,0
1479,negative,0
1480,negative,0
1481,negative,0
1482,negative,0
1483,negative,0
1484,negative,0
1485,negative,0
1486,negative,0
1487,negative,0
1488,negative,0
1489,negative,0
1490,negative,0
1491,negative,0
1492,negative,0
1493,negative,0
1494,negative,0
1495,negative,0
1496,negative,0
1497,negative,0
1498,negative,0
1499,negative,0
1500,negative,0
1501,negative,0
1502,negative,0
1503,negative,0
1504,negative,0
1505,negative,0
1506,negative,0
1507,negative,0
1508,negative,0
1509,negative,0
1510,negative,0
1511,negative,0
1512,negative,0
1513,negative,0
1514,negative,0
1515,negative,0
1516,negative,0
1517,negative,0
1518,negative,0
1519,negative,0
1520,negative,0
1521,negative,0
1522,negative,0
1523,negative,0
1524,negative,0
1525,negative,0
1526,negative,0
1527,negative,0
1528,negative,0
1529,negative,0
1530,negative,0
1531,negative,0
1532,negative,0
1533,negative,0
1534,negative,0
1535,negative,0
1536,negative,0
1537,negative,0
1538,negative,0
1539,negative,0
1540,negative,0
1541,negative,0
1542,negative,0
1543,negative,0
1544,negative,0
1545,negative,0
1546,negative,0
1547,negative,0
1548,negative,0
1549,negative,0
1550,negative,0
1551,negative,0
1552,negative,0
1553,negative,0
1554,negative,0
1555,negative,0
1556,negative,0
1557,negative,0
1558,negative,0
1559,negative,0
1560,negative,0
1561,negative,0
1562,negative,0
1563,negative,0
1564,negative,0
1565,negative,0
1566,negative,0
1567,negative,0
1568,negative,0
1569,negative,0
1570,negative,0
1571,negative,0
1572,negative,0
1573,negative,0
1574,negative,0
1575,negative,0
1576,negative,0
1577,negative,0
1578,negative,0
1579,negative,0
1580,negative,0
1581,negative,0
1582,negative,0
1583,negative,0
1584,negative,0
1585,negative,0
1586,negative,0
1587,negative,0
1588,negative,0
1589,negative,0
1590,negative,0
1591,negative,0
1592,negative,0
1593,negative,0
1594,negative,0
1595,negative,0
1596,negative,0
1597,negative,0
1598,negative,0
1599,negative,0
1600,negative,0
1601,negative,0
1602,negative,0
1603,negative,0
1604,negative,0
1605,negative,0
1606,negative,0
1607,negative,0
1608,negative,0
1609,negative,0
1610,negative,0
1611,negative,0
1612,negative,0
1613,negative,0
1614,negative,0
1615,negative,0
1616,negative,0
1617,negative,0
1618,negative,0
1619,negative,0
1620,negative,0
1621,negative,0
1622,negative,0
1623,negative,0
1624,negative,0
1625,negative,0
1626,negative,0
1627,negative,0
1628,negative,0
1629,negative,0
1630,negative,0
1631,negative,0
1632,negative,0
1633,negative,0
1634,negative,0
1635,negative,0
1636,negative,0
1637,negative,0
1638,negative,0
1639,negative,0
1640,negative,0
1641,negative,0
1642,negative,0
1643,negative,0
1644,negative,0
1645,negative,0
1646,negative,0
1647,negative,0
1648,negative,0
1649,negative,0
1650,negative,0
1651,negative,0
1652,negative,0
1653,negative,0
1654,negative,0
1655,negative,0
1656,negative,0
1657,negative,0
1658,negative,0
1659,negative,0
1660,negative,0
1661,negative,0
1662,negative,0
1663,negative,0
1664,negative,0
1665,negative,0
1666,negative,0
1667,negative,0
1668,negative,0
1669,negative,0
1670,negative,0
1671,negative,0
1672,negative,0
1673,negative,0
1674,negative,0
1675,negative,0
1676,negative,0
1677,negative,0
1678,negative,0
1679,negative,0
1680,negative,0
1681,negative,0
1682,negative,0
1683,negative,0
1684,negative,0
1685,negative,0
1686,negative,0
1687,negative,0
1688,negative,0
1689,negative,0
1690,negative,0
1691,negative,0
1692,negative,0
1693,negative,0
1694,negative,0
1695,negative,0
1696,negative,0
1697,negative,0
1698,negative,0
1699,negative,0
1700,negative,0
1701,negative,0
1702,negative,0
1703,negative,0
1704,negative,0
1705,negative,0
1706,negative,0
1707,negative,0
1708,negative,0
1709,negative,0
1710,negative,0
1711,negative,0
1712,negative,0
1713,negative,0
1714,negative,0
1715,negative,0
1716,negative,0
1717,negative,0
1718,negative,0
1719,negative,0
1720,negative,0
1721,negative,0
1722,negative,0
1723,negative,0
1724,negative,0
1725,negative,0
1726,negative,0
1727,negative,0
1728,negative,0
1729,negative,0
1730,negative,0
1731,negative,0
1732,negative,0
1733,negative,0
1734,negative,0
1735,negative,0
1736,negative,0
1737,negative,0
1738,negative,0
1739,negative,0
1740,negative,0
1741,negative,0
1742,negative,0
1743,negative,0
1744,negative,0
1745,negative,0
1746,negative,0
1747,negative,0
1748,negative,0
1749,negative,0
1750,negative,0
1751,negative,0
1752,negative,0
1753,negative,0
1754,negative,0
1755,negative,0
1756,negative,0
1757,negative,0
1758,negative,0
1759,negative,0
1760,negative,0
1761,negative,0
1762,negative,0
1763,negative,0
1764,negative,0
1765,negative,0
1766,negative,0
1767,negative,0
1768,negative,0
1769,negative,0
1770,negative,0
1771,negative,0
1772,negative,0
1773,negative,0
1774,negative,0
1775,negative,0
1776,negative,0
1777,negative,0
1778,negative,0
1779,negative,0
1780,negative,0
1781,negative,0
1782,negative,0
1783,negative,0
1784,negative,0
1785,negative,0
1786,negative,0
1787,negative,0
1788,negative,0
1789,negative,0
1790,negative,0
1791,negative,0
1792,negative,0
1793,negative,0
1794,negative,0
1795,negative,0
1796,negative,0
1797,negative,0
1798,negative,0
1799,negative,0
1800,negative,0
1801,negative,0
1802,negative,0
1803,negative,0
1804,negative,0
1805,negative,0
1806,negative,0
1807,negative,0
1808,negative,0
1809,negative,0
1810,negative,0
1811,negative,0
1812,negative,0
1813,negative,0
1814,negative,0
1815,negative,0
1816,negative,0
1817,negative,0
1818,negative,0
1819,negative,0
1820,negative,0
1821,negative,0
1822,negative,0
1823,negative,0
1824,negative,0
1825,negative,0
1826,negative,0
1827,negative,0
1828,negative,0
1829,negative,0
1830,negative,0
1831,negative,0
1832,negative,0
1833,negative,0
1834,negative,0
1835,negative,0
1836,negative,0
1837,negative,0
1838,negative,0
1839,negative,0
1840,negative,0
1841,negative,0
1842,negative,0
1843,negative,0
1844,negative,0
1845,negative,0
1846,negative,0
1847,negative,0
1848,negative,0
1849,negative,0
1850,negative,0
1851,negative,0
1852,negative,0
1853,negative,0
1854,negative,0
1855,negative,0
1856,negative,0
1857,negative,0
1858,negative,0
1859,negative,0
1860,negative,0
1861,negative,0
1862,negative,0
1863,negative,0
1864,negative,0
1865,negative,0
1866,negative,0
1867,negative,0
1868,negative,0
1869,negative,0
1870,negative,0
1871,negative,0
1872,negative,0
